SongNumber,SongID,Title,ArtistName,Duration,Year,AlbumID,AlbumName,ArtistID,ArtistLongitude,ArtistLatitude,ArtistLocation,KeySignature,Tempo,TimeSignature,Loudness,Mode,Segments_nb,Sections_nb,Beats_nb,Bars_nb,Tatums_nb,Artist_Familiarity,Artist_Terms,Danceability,Song_Hotness,Artist_Hotness
2660,"b'SOZOIKO12A8C133726'","b'Still Lost in the Forest'","b'Anne Dudley'",177.44934,2000,188828,"b'The 10th Kingdom'","b'ARZEBW31187FB586EA'",,,"b''",5,172.223,4,-19.597,1,290,12,483,120,483,0.5432902428659292,43,0.0,0.26885145010412165,0.35199833790961566
2661,"b'SORSJPQ12A8C13875A'","b"C\xc3\xbanla/The Friar's Breeches"","b'The Chieftains;Colin James'",218.33098,1992,293769,"b'Another Country'","b'AR0V36F1187FB366B1'",-8.24055,53.41961,"b'Ireland'",7,114.589,4,-12.81,1,899,9,406,101,1218,0.6626702064875899,39,0.0,0.0,0.3789698005016593
2662,"b'SOSDZUS12A8C13AE10'","b'B-Boy Stance'","b'K-OS'",238.23628,2004,160628,"b'B-Boy Stance'","b'ARCF06I1187B995398'",,,"b''",7,97.98,4,-6.491,1,1172,12,386,96,1544,0.7126621633671405,27,0.0,0.6313903653184915,0.43069704628908106
2663,"b'SOZVTZB12A58A7AEE4'","b'American Dream'","b'Vixen'",259.60444,1988,22583,"b'Vixen'","b'AR3PDNJ1187B9AF3F0'",,,"b'California - LA'",11,124.67,4,-14.109,0,777,11,528,131,1057,0.6061025147262629,43,0.0,0.6731223076233742,0.39601875365133
2664,"b'SOHCWLZ12AB018781C'","b"A Boy Who Can't Talk Part 2"","b'Planet P Project'",74.762,1984,358182,"b'Pink World'","b'AR8ZCNI1187B9A069B'",,,"b''",7,117.815,3,-19.121,1,205,4,136,44,273,0.42666785706940524,24,0.0,0.0,0.33227574659906806
2665,"b'SOINKBE12AB018770B'","b'informa'","b'Elephant Man'",232.95955,0,798321,"b'Unstoppable Riddim'","b'ARTWPGO1187FB52DC3'",,,"b'Kingston Jamaica'",1,122.189,3,-6.449,1,1026,7,474,156,948,0.7478153693139534,10,0.0,0.0,0.459189194680227
2666,"b'SOAOOXO12AF72A787F'","b'Still'","b'Foo Fighters'",313.10322,2005,305795,"b'In Your Honour'","b'AR6XPWV1187B9ADAEB'",,,"b'Seattle WA'",5,110.742,4,-12.584,1,1010,16,573,141,1146,0.8392753929272774,24,0.0,0.686941709201807,0.5218431870083585
2667,"b'SOCJHKC12AB0188F03'","b'On and on'","b'Franco'",217.86077,0,818106,"b'Retro Years'","b'ARPHH7Z1187B9B6A3A'",,,"b'Sona-Bata Zaire'",4,149.985,4,-8.731,0,687,9,533,132,1066,0.6004865427010225,50,0.0,nan,0.45327023630649965
2668,"b'SOQSXAT12A6D4F5760'","b'S.O.S.'","b'A-Studio'",421.27628,0,37505,"b'S.O.S.'","b'ARIQZ2V1187B98E546'",,,"b''",0,127.307,4,-9.657,1,2484,17,887,219,1774,0.4401582935385169,38,0.0,nan,0.36257249427757804
2669,"b'SODRPTB12A8C144BB7'","b"F\xc3\xbcr mich soll's rote Rosen regnen"","b'Extrabreit'",248.86812,1993,479116,"b'Das letzte Gefecht/Live'","b'ARI2G3D1187B98D8A0'",,,"b''",5,138.517,4,-5.004,1,548,10,551,137,1101,0.5802044760140875,38,0.0,nan,0.40030660709454924
2670,"b'SOBUSAT12AAF3B3A7A'","b'Everyday I Have The Blues'","b"Lightnin' Hopkins"",70.53016,1999,384036,"b'Jake Head Boogie'","b'ARIGKCK1187FB5C99B'",,,"b'Centerville TX'",8,94.807,3,-17.332,1,221,4,110,35,220,0.7091984546610177,45,0.0,0.37598430150044215,0.45577485357028213
2671,"b'SOEHQMQ12AB01806CC'","b'Visitando Zabel\xc3\xaa'","b'Sivuca & Cl\xc3\xa3 Brasil'",234.16118,0,536279,"b'Terra Esperan\xc3\xa7a'","b'AR3N2H11187B98AFBA'",-37.42475,-10.68641,"b'Itabaiana Para\xef\xbf\xbd Brazil'",2,134.99,3,-8.32,1,1289,11,521,173,1563,0.4796207472295076,44,0.0,nan,0.3243342048085304
2672,"b'SONQAVF12A6D4F5FE3'","b'Morning Has Broken'","b'Bill Murk'",170.26567,0,76788,"b'Intercessor'","b'AR21JV01187B999138'",,,"b''",0,104.981,4,-12.748,1,445,8,290,72,581,0.1842501468246894,18,0.0,0.0,0.0
2673,"b'SOQJIWF12A8C13D2F0'","b'Zap Zap'","b'Dynamite Deluxe'",86.67383,2000,109829,"b'Deluxe Soundsystem'","b'ARRHVGT1187B98D603'",10.45415,51.16418,"b'Germany'",9,93.298,3,-10.182,0,371,5,131,42,262,0.6334023422021283,34,0.0,0.5778486206079895,0.41483494074327226
2674,"b'SOMLMRZ12AB017D510'","b'The Beautiful Shepherdess of Arcadia'","b'The Baltimore Consort'",614.00771,1996,494990,"b'A Trip to Killburn'","b'ARODOO01187FB44F4A'",,,"b''",7,130.572,1,-21.925,0,1710,23,1251,1251,2502,0.42572365804650586,13,0.0,nan,0.0
2675,"b'SOKIHTB12A8C1397CF'","b'Overdrive'","b'Foo Fighters'",270.47138,2002,299596,"b'ONE BY ONE'","b'AR6XPWV1187B9ADAEB'",,,"b'Seattle WA'",2,157.739,4,-2.512,1,749,10,696,173,1393,0.8392753929272774,24,0.0,0.6873116395492934,0.5507620846559074
2676,"b'SOJYUSL12AB0182C3C'","b'She Made My Blood Run Cold'","b'Rod Piazza & The Mighty Flyers'",257.2273,0,536704,"b'For The Chosen Who'","b'AR1VB2W1187B9901C5'",-118.24532,34.05349,"b'California - LA'",8,117.267,4,-8.244,0,921,10,498,124,1494,0.5099846245869376,15,0.0,0.24027844905895596,0.32270493201548944
2677,"b'SOLTIOJ12AB01805AE'","b"Rendezvous - Ich hab' Dich seit langem nicht gesehen"","b'Jawoll'",235.31057,1990,408899,"b'Hier ist Berlin! - Dieter Thomas Heck pr\xc3\xa4s.: Die NDW Hits'","b'AR6FCPE1187B992B06'",,,"b''",9,151.211,4,-8.025,0,886,12,591,147,1183,0.4426182796351641,27,0.0,nan,0.31007875035382504
2678,"b'SOFVRHN12A8C134119'","b'Highest State of Consciousness'","b'Sabda Brahma'",254.64118,0,286048,"b'Sri Matsya'","b'ARCCBWR122BCFCBB85'",,,"b''",0,157.972,4,-5.75,1,1386,10,656,163,1312,0.43971635522526387,2,0.0,nan,0.26895977166012425
2679,"b'SOTIDVB12A58A7E5C7'","b'Privilege of Evil (From the Privilege of Evil EP)'","b'Amorphis'",228.85832,0,239673,"b'Karelian Isthmus'","b'ARV8T9T1187B99F3F4'",,,"b''",2,102.164,3,-4.979,1,523,9,382,124,1145,0.7090105251029095,24,0.0,0.3277366831778408,0.5535661720707804
2680,"b'SOGYGFM12A58A77D96'","b'Your Recipe'","b'Aswad'",242.07628,0,365417,"b'The Complete BBC Sessions'","b'ARP39OU1187FB4D543'",,,"b'West London England'",5,146.313,4,-7.097,0,1066,10,580,144,1160,0.619358945941051,49,0.0,nan,0.3891073865259615
2681,"b'SOLASJA12AB01896B8'","b'One Person At A Time'","b'Jonny Lang'",182.80444,2006,246493,"b'Turn Around'","b'ARBHBE91187B9A1F58'",,,"b'Fargo ND'",7,111.266,4,-6.825,1,645,8,334,83,1002,0.698969925264484,17,0.0,0.6363815650066434,0.48678302492271036
2682,"b'SOFZBJR12A8C13C45D'","b'Break That Ice'","b'Extrabreit'",283.14077,0,191680,"b'Flieger_ Gr\xc3\xbcss Mir Die Sonne'","b'ARI2G3D1187B98D8A0'",,,"b''",0,145.093,4,-8.807,1,1178,9,680,169,1360,0.5802044760140875,38,0.0,nan,0.40030660709454924
2683,"b'SOXAATM12A58A7ABA8'","b'All I Can Do'","b'Kane'",220.76036,2005,307881,"b'All I Can Do'","b'AR1XE381187FB4C685'",-118.24532,34.05349,"b'California - LA'",3,89.975,3,-10.262,1,469,7,313,101,626,0.5889385097500909,27,0.0,nan,0.3779615323167277
2684,"b'SOLMEXI12A8C140CF9'","b"Don't Take Your Spirit Away"","b'Deitrick Haddon'",234.47465,2008,312854,"b'Revealed'","b'AR4Y1BM1187B99A1EF'",,,"b''",0,131.065,4,-6.814,1,924,11,511,127,1021,0.6736538853218988,22,0.0,0.56142851762879,0.4616796330890852
2685,"b'SOYUJBX12A81C23080'","b'Siks oon m\xc3\xa4 suruinen'","b'Erkki Junkkarinen'",195.65669,0,131603,"b"20 Suosikkia  / Siks' oon m\xc3\xa4 suruinen"","b'ARIUQZL1187FB4303B'",,,"b''",0,121.649,4,-12.742,0,705,12,393,98,786,0.4044995964094587,13,0.0,nan,0.33164243923344205
2686,"b'SOUHAOJ12AB0187C31'","b'Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (Remasteris\xc3\xa9 En 2010)'","b'Lionel Rogg'",70.03383,0,765908,"b'Buxtehude: Organ Works'","b'ARN8NCB1187FB49652'",6.1427,46.20835,"b'Geneva Switzerland'",9,95.426,7,-19.452,0,171,3,109,15,218,0.3208553831968501,18,0.0,nan,0.2912710299960676
2687,"b'SOEGYJV12A8AE47396'","b'Jah Jah Children'","b'Sugar Minott'",185.99138,1977,477674,"b'Strictly Vocals 2'","b'ARIRD6J1187FB5A98C'",-76.79731,18.01571,"b'Kingston Jamaica'",7,167.947,4,-9.11,1,816,10,511,127,1023,0.6069757372185262,47,0.0,0.5647575777499548,0.38628965124618425
2688,"b'SOZXHBQ12AB0186626'","b'Women'","b'The Plimsouls'",192.13016,1981,756813,"b'Live! Beg_ Borrow & Steal: October 31_ 1981 Whisky A Go Go'","b'ARZIXB81187B98FCEC'",,,"b''",4,162.907,4,-7.167,1,613,8,518,129,1037,0.5732431946612826,40,0.0,0.47309773045968884,0.38296165823367334
2689,"b'SOZGQLE12AB018672C'","b'Mailbox Arson'","b'Alexisonfire'",212.11383,2005,225353,"b'Crisis'","b'AR040QX1187FB4CFE1'",,,"b'St. Catharines ON Canada'",8,89.89,3,-4.829,1,618,6,312,103,1249,0.8311639411089827,14,0.0,nan,0.5789335403168036
2690,"b'SOZOKIL12A6701EE9B'","b'Take My Hand'","b'Ben Harper And The Blind Boys Of Alabama'",234.65751,2004,2434,"b'There Will Be A Light'","b'ARIJE101187FB45E88'",,,"b''",6,164.637,4,-9.768,0,1069,8,639,159,1277,0.5786489388658073,48,0.0,0.6538708856928445,0.3765829617990302
2691,"b'SOMMFDF12A58A7DB85'","b'Lost Again'","b'Bob Margolin'",204.09424,0,226851,"b'Hold Me To It'","b'ARBZAIL1187FB5B1C8'",-71.08868,42.31256,"b'Boston MA'",10,108.496,1,-8.091,1,740,11,358,358,1075,0.5559850526989919,16,0.0,0.48456252996792964,0.3268488180257514
2692,"b'SOHHDMY12A8C136E9A'","b'Vous Qui Passez Sans Me Voir'","b'Line Renaud'",179.93098,0,154721,"b'Collection Disques Path\xc3\xa9'","b'ARJIE2Y1187B994AB7'",,,"b''",2,80.053,3,-14.729,1,439,10,237,74,474,0.47021229568907263,30,0.0,0.0,0.3200869267523748
2693,"b'SOENOKK12AB018642B'","b'Mes Belles Amourettes'","b'Jacques Douai'",114.33751,0,368975,"b'Heritage - R\xc3\xa9cital N\xc2\xb05 & 6 - BAM (1958-1959)'","b'ARYDFJA1241B9CBFF2'",,,"b''",4,94.617,1,-20.97,0,324,6,175,175,349,0.31385115159841964,1,0.0,nan,0.14519082979005074
2694,"b'SOSXESK12AB0180414'","b'All Or Nothing'","b'SKOLD vs. KMFDM'",303.22893,0,398259,"b'SKOLD vs. KMFDM'","b'ARZDUML1187B9AD101'",,,"b''",2,85.03,4,-6.272,1,1138,11,429,106,1715,0.4892988161340778,31,0.0,nan,0.35658034177439135
2695,"b'SOUZQFG12AB017F6B1'","b'No Hace Falta Que Lo Digas'","b'Alejandro Lerner'",263.6273,1984,346205,"b'Lernertres'","b'ARAMIDF1187FB3D8D4'",,,"b''",10,137.486,4,-15.182,1,644,9,580,144,1159,0.5567508230551141,32,0.0,nan,0.3615879415321665
2696,"b'SOUTLPX12A8C133854'","b'Fruits & Nuts'","b'Marc Shaiman'",165.72036,0,188216,"b'The Out of Towners'","b'AR8IEZO1187B99055E'",,,"b''",5,129.655,4,-16.031,1,520,6,347,85,695,0.5100108708258073,34,0.0,nan,0.37844273654461713
2697,"b'SOVPIUN12A6D4F8F1E'","b'Stay With Me'","b'Faces'",279.84934,1971,57641,"b"The Best Of Faces: Good Boys When They're Asleep"","b'ARWDEEB11E2835E73C'",-0.12714,51.50632,"b'London England'",9,182.085,1,-8.026,1,1002,14,833,833,1667,0.625762202039171,46,0.0,0.25576510102034733,0.44949348272169454
2698,"b'SOOQKAN12AB01846F9'","b'How Great Thou Art'","b'Ronnie Milsap'",281.52118,0,400022,"b'Then Sings My Soul: 24 Favorite Hymns & Gospel Songs'","b'ARGIABO1187FB4B3B5'",-83.80489,35.32689,"b'Robbinsville NC'",9,83.973,4,-6.681,1,656,13,388,96,776,0.632592419749175,48,0.0,0.2914145267483539,0.49769050699763745
2699,"b'SOPRODS12AB0187E92'","b'Ayer'","b'La 5A Estacion'",135.8624,0,514720,"b'Primera Toma'","b'ARGYPFI1187FB3D997'",5.33275,60.3907,"b'Bergen Norway'",2,155.041,4,-7.337,1,494,6,341,84,682,0.46477944039258745,20,0.0,0.34580223396532944,0.33385152797227674
2700,"b'SOZYQDX12AB017F658'","b'Crazy'","b'Aynsley Lister'",227.10812,2009,394257,"b'Equilibrium'","b'ARPTYXP1187B9A1B86'",,,"b''",2,96.364,4,-9.77,1,832,12,359,89,719,0.5185187692470745,20,0.0,0.3347065490692206,0.36626883986269115
2701,"b'SOSYXIB12AB017D41D'","b'Bass To Bass'","b'DJ Slugo'",248.99873,0,329936,"b'DJ Slugo Juke Chronicles Vol. 1'","b'ARCZ42S1187B98C0D7'",,,"b''",9,143.028,4,-20.349,1,1155,11,576,143,1151,0.5593586308995626,30,0.0,nan,0.3996394901716998
2702,"b'SOKCNFA12AF72A0ED3'","b"I Won't Spend Another Night Alone"","b'The Ataris'",257.85424,1999,287297,"b'So Long_ Astoria'","b'ARPKK761187FB4D53C'",-85.67869,40.10216,"b'Anderson IN'",5,151.401,3,-3.115,1,653,5,640,213,1280,0.8278537698666787,14,0.0,nan,0.5173285835660317
2703,"b'SOSSNMA12A81C228AB'","b'Guardians Of The Forest'","b'Wolfchant'",208.56118,2007,179898,"b'A Pagan Storm'","b'AREC9D21187FB3A3D5'",,,"b''",8,210.032,4,-5.05,1,748,12,714,178,1428,0.6005465646900429,31,0.0,0.6101745404770151,0.37957424750292335
2704,"b'SOMXGZH12A8C138775'","b'Dubbaq'","b'Legion Of Green Men'",396.77342,0,245079,"b'Baqontraq'","b'ARRO4O51187B993066'",-79.79854,43.32618,"b'Burlington Ontario Canada'",1,149.988,4,-6.924,1,2093,15,991,247,1983,0.47782331711798803,39,0.0,0.21204540548371908,0.3743782114454222
2705,"b'SOHBIHW12AB0187243'","b'Les Scieurs De Long'","b'Jacques Douai'",191.65995,0,368962,"b'Heritage - La Belle Se Prom\xc3\xa8ne - BAM (1978)'","b'ARYDFJA1241B9CBFF2'",,,"b''",8,108.283,3,-16.516,1,716,7,341,113,681,0.31385115159841964,1,0.0,nan,0.14519082979005074
2706,"b'SOJZWRA12AB018D029'","b'And Still I Wither'","b'Enslavement Of Beauty'",313.75628,1999,727876,"b'Traces O` Red'","b'AR0I2BV1187FB3D89F'",,,"b'NORWAY'",4,145.109,4,-5.646,1,707,15,759,189,1517,0.5462067114110242,42,0.0,0.5079835521600519,0.35451734261033724
2707,"b'SOUIRNB12AB0181C46'","b'Out Of My Mind'","b'Glen Ricks'",242.20689,0,463600,"b'Fall In Love'","b'ARTWNNQ1187B9A15BC'",,,"b''",2,168.203,4,-13.629,1,1177,13,675,168,1350,0.3298032105782184,10,0.0,nan,0.25656217975839135
2708,"b'SOFPLUG12A8C136CA4'","b"Don't Sit Under The Apple Tree"","b'Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd'",172.06812,1994,293877,"b"Singin' With The Big Bands"","b'ARVZDOM1187B9B49C9'",,,"b'Brooklyn NY'",7,90.074,4,-9.115,1,579,7,257,63,513,0.6767556553226441,16,0.0,nan,0.5437060505168373
2709,"b'SOXGZAI12A6D4F4199'","b'Tomorrow'","b'Jay & The Americans'",173.58322,1990,23951,"b'Come A Little Bit Closer'","b'ARBJI5N1187FB400D0'",-74.00712,40.71455,"b'New York NY'",10,86.442,4,-16.685,0,552,10,246,60,492,0.5473251469716055,47,0.0,0.42744657148843085,0.35970936326976416
2710,"b'SOFDOQF12A67ADD049'","b'Un Pensamiento'","b'Seguridad Social'",278.38649,1991,17127,"b'Que No Se Extinga La Llama!'","b'ARYC2P31187B9B9AB7'",,,"b''",5,174.037,4,-8.978,1,1099,11,808,201,1615,0.5623863004235417,28,0.0,0.0,0.3903610047576713
2711,"b'SOGPTDY12AB01890BE'","b'On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub)'","b'Rui Da Silva'",437.28934,0,652779,"b'On My Mind - Remixes Part 2 (feat. Ben Onono)'","b'ARE17W51187FB5381B'",-0.12714,51.50632,"b'London'",4,127.993,4,-8.649,0,2192,11,932,232,1863,0.6251867974682902,47,0.0,nan,0.38880031291510264
2712,"b'SOHYDPA12B0B80B77C'","b"Eugene's Lament"","b'Beastie Boys'",132.51873,1994,819,"b'Ill Communication'","b'ARLHO5Z1187FB4C861'",,,"b'New York NY'",4,142.409,4,-14.421,1,538,4,314,78,628,0.8531245232756404,37,0.0,nan,0.5916280240080216
2713,"b'SOSRWWL12A6D4FBBB6'","b'Lost In The Future (False Start -#1)'","b'The Stooges'",27.0624,0,65428,"b'1970: The Complete Fun House Sessions'","b'ARLR9U31187B9A71AD'",-83.7336,42.32807,"b'Ann Arbor MI'",0,26.663,4,-10.77,1,55,0,12,2,47,0.7326033944243092,10,0.0,0.4507622416414992,0.49705095869202826
2714,"b'SOZXRRC12AB017D5C4'","b'Awake II'","b'Space Opera'",68.41424,0,535950,"b'Space Opera II'","b'ARUG0QH1187B99613A'",,,"b''",2,107.969,1,-6.157,0,216,5,118,118,237,0.408514706445582,22,0.0,nan,0.27201576265530986
2715,"b'SOIRJHK12A67020A7B'","b'One Scotch_ One Bourbon_ One Beer'","b'Champion Jack Dupree'",254.24934,0,12151,"b'The Sonet Blues Story'","b'AR8ACFK1187B9B4063'",,,"b'New Orleans LA'",0,178.929,1,-8.61,1,1074,14,745,745,1491,0.5380848292044943,44,0.0,nan,0.3135007553703385
2716,"b'SOPUPKV12A6D4FD6FD'","b"Choc'late Ice Cream Cone"","b'Red Foley'",122.51383,0,238352,"b'Hillbilly Fever'","b'AR9HABI1187FB3ACAA'",,,"b'Blue Lick KY'",2,98.173,4,-10.64,1,443,3,193,47,385,0.4817035856704062,30,0.0,nan,0.3426267906019089
2717,"b'SONZLMF12A58A7A6E2'","b'Abused And Unloved'","b'Malefaction'",51.12118,0,254896,"b'Crush The Dream'","b'ARZ78EG1187FB4638E'",,,"b''",0,120.112,1,-3.642,0,167,2,102,102,206,0.3982187703864674,13,0.0,nan,0.27948312712204865
2718,"b'SOWEVZH12CF54662C8'","b'Metal Militia'","b'Metallica'",311.19628,1982,506495,"b"Kill 'Em All"","b'ART5MUE1187B98C961'",,,"b'Los Angeles CA'",11,88.73,4,-9.507,0,909,8,463,110,925,0.8641432188835296,21,0.0,nan,0.7261743869109205
2719,"b'SORWPOH12A6D4FBC6C'","b'Tokyo'","b'1. Futurologischer Congress'",135.41832,0,65218,"b'Wer spricht'","b'ARECPYG11C8A42B5BF'",,,"b''",8,164.35,4,-13.587,1,553,6,353,87,706,0.37476310334581664,18,0.0,0.0,0.2569779936917517
2720,"b'SOKALAO12AB017F5B3'","b'Motownphilly'","b'Boyz II Men'",245.75955,1991,538039,"b'Cooleyhighharmony - Expanded Edition'","b'ARR9XGB1187B9912E6'",,,"b'Philadelphia PA'",9,112.258,4,-7.943,0,884,14,455,113,910,0.7909228479560918,21,0.0,nan,0.6011849417940898
2721,"b'SOKRTKJ12A58A7B5DD'","b'Bullmoose (LP Version)'","b'Bobby Darin'",147.93098,2008,163941,"b'Sing & Swing With Bobby Darin'","b'ARD0FN11187B9B25CD'",-73.85678,40.85715,"b'New York NY [The Bronx]'",0,181.368,4,-8.774,1,633,7,441,110,882,0.7044114066677578,42,0.0,nan,0.4694259079758136
2722,"b'SOKDLKT12A6D4F9F46'","b'Long Way 2 Go (Album Version)'","b'Cassie'",222.74567,2006,45686,"b'Long Way 2 Go'","b'AR93WAA1187FB42116'",-72.09647,41.35644,"b'New London CT'",8,52.711,4,-8.081,1,908,8,201,37,804,0.8211214313364393,38,0.0,nan,0.47680335353388514
2723,"b'SOPQASR12A8C13FF05'","b'How To Say "Rip Them Off"_ Repeat After Me'","b'Melt Banana'",29.33506,0,257800,"b'Cactuses Come In Flocks'","b'ARNUPIM11F4C83BD4D'",,,"b''",2,124.986,1,-2.124,1,84,2,53,53,106,0.639249551657065,37,0.0,0.0,0.4138850976661145
2724,"b'SOPPMRZ12A8C132DAC'","b'Start Even'","b'Tex Williams'",191.242,0,245315,"b'Smoke! Smoke! Smoke!'","b'ARPFKK81187B99878D'",-89.10827,39.14465,"b'Ramsey Fayette County IL'",9,110.385,1,-12.62,1,598,7,346,346,691,0.4258833216131893,16,0.0,0.0,0.31364777110715686
2725,"b'SOXVRHB12A8C13F14B'","b'Titanium (2009 Digital Remaster)'","b'Kraftwerk'",201.09016,0,608839,"b'Tour De France (2009 Digital Remaster)'","b'AR1ZKBE1187FB53629'",,,"b'D\xef\xbf\xbdorf Germany'",1,126.132,4,-10.184,0,1078,10,423,105,845,0.7415181300427279,62,0.0,0.5943624888400596,0.5204121100542216
2726,"b'SOPVSUN12AC4689EB1'","b'White Winter Hymnal'","b'Catherine Howe & Vo Fletcher'",242.62485,0,792920,"b'Going Home'","b'AR0OEYB1187FB4A81E'",-1.20788,53.93063,"b'Yorkshire England'",9,139.913,4,-10.989,1,779,14,546,136,1092,0.4217922530276164,14,0.0,nan,0.31920972076720344
2727,"b'SOXRVYA12A8C1425A7'","b'Send Me The Pillow You Dream On'","b'Hank Locklin'",143.35955,1960,610045,"b"Super Box Of Country - 35 Country Classics From the 50's_ 60's_ 70's And 80's"","b'AR0X3JJ1187FB3A9A7'",,,"b'McLellan FL'",0,122.798,4,-10.067,0,522,9,289,71,865,0.6357570221000797,44,0.0,0.690290537919224,0.3794369722404727
2728,"b'SOBNWKP12AB017D280'","b"\xc3\x89mergences: III. Fragments d'\xc3\xa9paves"","b'David Palmer'",486.94812,0,531130,"b'Canadian Organ Music Showcase'","b'ARVDMV71187FB43A8F'",-1.97406,52.88356,"b'England'",2,50.751,3,-24.647,1,430,22,404,107,806,0.39840082036642216,28,0.0,nan,0.3532480968232024
2729,"b'SOZPJMN12A81C1FA0D'","b'Riot In Cell Block #9'","b'Commander Cody And His Lost Planet Airmen'",195.65669,1974,275315,"b'Live From Deep In The Heart Of Texas'","b'ARYV1OT1187B9B4C8E'",,,"b''",4,170.916,1,-13.839,0,646,10,550,550,550,0.4874456479269531,16,0.0,0.0,0.37689980774155446
2730,"b'SORNKYO12A58A76A1C'","b'King Bong'","b'Bone Loc'",329.63873,0,617042,"b'TRISKAIDEKAPHOBIA'","b'AROWQXK1269FB333D9'",,,"b''",5,141.041,4,-3.045,0,1323,14,772,192,772,0.3862123929959558,1,0.0,0.0,0.3311296743852045
2731,"b'SOZJCYY12A8C13EFC7'","b'We Need Love'","b'Johnny Osbourne'",216.65914,1979,268570,"b'100% Dynamite'","b'ARJDMBO1187B9AD118'",,,"b''",9,105.261,4,-11.902,0,887,10,380,94,760,0.6187657854861481,39,0.0,nan,0.40913486879748406
2732,"b'SOXDCGA12A8C141720'","b'Time Flies'","b'Jeckyll & Hyde'",220.55138,2007,120852,"b'The Album'","b'ARYOJU01187FB3BC44'",5.32986,52.1082,"b'Netherlands'",7,140.032,4,-5.521,1,1080,9,504,125,1008,0.5908850701591912,23,0.0,nan,0.37884705984934297
2733,"b'SOBREKP12AB017DD9B'","b'End Of The Age'","b'Becoming The Archetype'",389.95546,2008,343203,"b'Dichotomy'","b'ARC7C241187B990F7F'",-84.39111,33.74831,"b'Atlanta GA'",2,85.061,4,-4.757,0,1191,10,547,136,2188,0.6578262934725394,42,0.0,0.696230192726701,0.44617054317222404
2734,"b'SOATIOJ12A8C14469B'","b'Sliabh Geal gCua'","b'Karan Casey'",189.88363,0,611228,"b'Ceol Tacsi'","b'ARQF6NE1187FB55EF7'",,,"b''",3,102.745,5,-20.067,1,466,7,316,61,316,0.528233945103725,24,0.0,nan,0.34941919867574306
2735,"b'SOAGYDL12AB0183518'","b'Expire'","b'Antimatter'",479.45098,0,547424,"b'Lights Out'","b'ARE9J081187FB4E58B'",,,"b''",6,86.155,4,-10.258,1,1526,12,684,170,2737,0.641990135473508,47,0.0,0.6247461105191231,0.4571356688274556
2736,"b'SOKHBNW12A8AE48A58'","b"L'Homme De Paille"","b'Jacques Dutronc'",142.91546,1989,280528,"b'Int\xc3\xa9grale Les Cactus'","b'AR3QRJ91187B98E4C2'",2.34121,48.85692,"b'Paris France'",7,130.196,1,-10.592,1,498,8,298,298,596,0.6129531542390639,43,0.0,0.38293509007501925,0.45454192915129765
2737,"b'SOMSQTD12A8C136ADC'","b'Lluvia De Acido'","b'Vilma Palma'",202.78812,0,91073,"b'Grandes Exitos Vol. 2'","b'ARS26BQ1187B99466D'",,,"b''",2,97.497,4,-5.885,1,865,9,313,77,1253,0.5186679033390649,26,0.0,0.0,0.3781069651042197
2738,"b'SOGQVBK12A8C13D09F'","b'Not Forgotten'","b'ISRAEL & NEW BREED'",199.57506,0,307513,"b'Alive In South Africa'","b'ARAUQAL1187FB5B374'",,,"b''",4,96.782,4,-4.877,1,634,8,317,79,1270,0.6971131129490103,23,0.0,nan,0.41703311713480384
2739,"b'SOGBQDZ12A8C135533'","b'Take My Breath Away'","b'Jessica Simpson'",196.12689,2004,292377,"b'In This Skin (Standard Package)'","b'ARN7POH1187B9B301E'",,,"b'Dallas TX'",7,99.909,4,-6.224,1,626,9,322,80,645,0.7725182850408985,19,0.0,0.0,0.5787907991747611
2740,"b'SOQGWOP12AB0181DB9'","b"She's So Young"","b'Pursuit Of Happiness'",216.39791,1988,555129,"b'Love Junk'","b'ARFK98R1187B9B0552'",-79.38533,43.64856,"b'Toronto Ontario Canada'",7,133.319,4,-10.81,1,651,7,467,116,933,0.5086762010384817,39,0.0,0.5654510121736983,0.37788813140317173
2741,"b'SOIGXSS12AB018850D'","b'Talk To Me'","b'Storyville'",343.58812,1998,762191,"b'Dog Years'","b'ARND48J1187B990A0B'",,,"b'Texas'",2,91.976,4,-10.088,1,958,12,523,130,1046,0.5952547644800101,15,0.0,nan,0.34870219952008724
2742,"b'SODYWNH12A6D4F7B58'","b'Party In The Stomach (LP Version)'","b'Jim Breuer'",478.92853,2002,21009,"b"Smoke 'N' Breu"","b'ARIILLG1187FB5CC81'",,,"b''",0,83.61,5,-9.639,0,1566,20,666,106,1997,0.4720735851634334,21,0.0,0.48456252996792964,0.39126779578483367
2743,"b'SOUFDVM12A8C1441D6'","b'Bad People'","b'Casiotone For The Painfully Alone'",26.80118,2008,316960,"b'Town Topic EP'","b'ARRJNTE1187FB44E12'",,,"b''",1,100.919,4,-10.039,1,149,0,43,10,172,0.6653221619060184,39,0.0,nan,0.3942171989010042
2744,"b'SOOYURE12AB0186349'","b'When The Moon Comes Up Wild'","b'Tijuana Hercules'",178.49424,0,465810,"b'Tijuana Hercules'","b'AR7CKG21187B9AD40F'",-89.50409,39.73926,"b'Illinois'",11,119.38,3,-8.487,0,511,9,342,113,685,0.4499245409212633,19,0.0,nan,0.299298676792139
